StateRegionPCode,StateRegion,StateRegionMM,DistrictPCode,District,DistrictMM,TownshipPCode,Township,TownshipMM,VillageTractTownPCode,VillageTractTown,VillageTractTownMM,TotalVillageWards
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004002,Nam Hpyet Yang,နမ်ဖျက်ယန်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004003,Nawng Long Kawng Ra,နောင်လုံကောင်ရာ,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004004,Mai Khun (Mone Hkawm),မိုင်းခွန်း(မုံ့ခေါင်မ်),10
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004005,Ma Kaw,မကော,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004006,Shin Long Gar,ရှင်လုံဂါး,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004007,Da Naing Yang,ဒနိုင်ယန်,11
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004008,In Htoi In Praw,အင်ထွဲအင်ပရော့,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004009,Gawt Lwng Yang,ဂေါ့လွန်ယန်,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004010,Sa Rar Ka Htaung (a) Awng Lawt,ဆရာကထောင် (ခ) အောင်လောဒ့်,5
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004011,Nam Hkam Par (a) Nam Byu,နမ့်ခမ့်ပါ (ခ) နမ့်ဗျူ,7
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004012,In Gam Gar,အင်ဂမ်ဂါး,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004013,Shein Bway Kawng,ရှိန့်ဘွေကောင့်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004014,Ahr Hlyin,အာလျှင်,6
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004015,Hsin Sa,ဆင်(မ်)ဆ,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004016,Hka Long,ခလုန်း,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004017,Ta Ron,တရုံ,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004701,Tanai Town,တနိုင်း,7
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001004,Tanai,တနိုင်း,MMR001004702,Shin Bway Yang Town,ရှင်ဗွေယန်,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005001,Lai Mar Yang,လိုင်မာယန်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005002,Zan Nawng,ဇန်နောင်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005003,Na Law,နလော,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005004,Myaw Maw Par,မျောမောပါ,5
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005005,Lawng Hpant,လောင်ဖမ့်,6
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005006,Myit Nawt,မြစ်နော့,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005007,Man San,မံစံ,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005008,Shan Kyaw,ရှမ်းကျော်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005009,Ma Gaung,မဂေါင်,7
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005010,Bant Li,ဘန့်လီ,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005011,Nar Maw Zut,နာမော်ဇွပ်,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005012,Ta Mu,တမူး,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005013,Hpa Lar,ဖလာ,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005014,Byaw Li,ဗျော်လီ,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005015,Man Dungt,မန့်ဒုန့်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005016,Law Hkawng,လောခေါင်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005017,Ya Jawng,ရုပ်ချောင်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005018,Jit Lai,ဂျစ်လိုင်,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005019,Yi Jaw,ရစ်ဂျော်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005020,Mawng Gong,မောင်ဂုန်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005021,Kyin Htong,ကျင်ထုံး,1
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005022,Lang Jaw,လန်းဂျော,7
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005023,Htaw Gawt,ထောဂေါ့,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005024,Bawm Myan,ဘောမ်မြန်,6
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005025,La Gway,လဂွေ,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005026,Hpa Re,ဖရဲ,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005027,Lang Yang,လန်ယန်,12
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005028,Bwi Lat,ဗွီလပ်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005029,Gam Hkun,ဂမ်ခွန်း,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005030,Shi Kyang,ရှီးကျန်,6
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005031,Htum Shing,ထွမ်းရှိန်,1
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005032,Nu Zung Baung,နုဇုန်ဘောင်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005033,Gawt Yum,ဂေါ့ယွမ်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005034,Chit Gaw,ချစ်ဂေါ,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005035,Hpi Maw,ဖီမော,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005036,Htan Dung,ထန်းဒုန်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005037,La Ngaw Hkaw,လငေါ်ခေါ,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005038,Sa Du Law,ဆာဒူလော,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005039,Ngwar Hpa Hkar,ငွါးဖခါး,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005040,Kan Hpant,ကန်းဖန့်,8
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005041,Lu Pi,လုပိ,6
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005042,Loke Nawt Jang,လုတ်နော့ဂျန်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005701,Chipwi Town,ချီဖွေ,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001005,Chipwi,ချီ​ဖွေ,MMR001005702,Pang War Town,ပန်ဝါ,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006001,La Hkam,လခမ်,5
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006002,Yin Kyin,ယင်းကျင်း,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006003,Wa Hawng,ဝဟောင်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006004,Man Kyi,မန်ကျီ,5
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006005,Han Kaw,ဟန်းကော,12
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006006,Yaw Jaw,ယော်ဂျော,13
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006007,Jit Loi,ဂျစ်လွယ်,7
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006008,Lawng Din,လောင်ဒင်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006009,Shin Swei,ရှင်ဆွယ်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006010,Myaw Jawng,မျောဂျောင်း,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006011,Man Byawt,မန်ဗျော့,5
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006012,Gawt Maw,ဂေါ့မော,5
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006013,Nung Boke,နန်ဘုတ်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006014,Lawng Lang,လောင်လန်,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006015,Zan Yu,ဇန်ယူ,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006016,Boke Ran,ဘုတ်ရန်,3
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006017,Sha Hpat,ရှဖတ်,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006018,Kyee Shin,ကျီးရှင်,2
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006019,Wa Myit,ဝမြစ်,14
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006020,Lar Za,လာဇာ,5
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006021,Htaw Lang,ထောလန်,4
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006022,La Kin,လကင်,6
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006023,Lar Chin,လာချင်,13
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006024,Jar Ran,ဂျာရန်,5
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006025,Ba Shea,ပရှဲ,12
MMR001,Kachin,ကချင်,MMR001D001,Myitkyina,မြစ်ကြီးနား,MMR001006,Tsawlaw,ဆော့လော်,MMR001006701,Tsawlaw Town,ဆော့လော်,1
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007001,Pin Long,ပင်လုံ,6
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007002,Maw Han,မော်ဟန်,6
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007003,Se Maing Ywar Thit,ဆယ်မိုင်ရွာသစ်,2
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007004,Kar Tu,ကာတူ,3
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007005,Nyaung Kaing,ညောင်ကိုင်း,2
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007006,Bi Lu,ဘီလူး,8
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007007,In Gyin Kone,အင်ကြင်းကုန်း,4
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007008,Nyaung Kone,ညောင်ကုန်း,3
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007009,Pin He,ပင်းဟဲ,2
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007010,Inn Kone,အင်းကုန်း,8
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007011,Let Pan Tan,လက်ပံတန်း,4
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007012,Ah Lel Taw,အလယ်တော,7
MMR001,Kachin,ကချင်,MMR001D002,Mohnyin,မိုးညှင်း,MMR001007,Mohnyin,မိုးညှင်း,MMR001007013,Lel Mee,လယ်မီး,6
